timestamp,iteration,run_mode,frequency_combination,frequencies,frequency_index,num_cores,cores_str,input_arg,application_id,benchmark,variant,time_elapsed,total_energy_consumption,branch_misses,cache_misses,core_combination,platform,avg_temp_before,avg_temp_after,thermal_zone_before0,thermal_zone_before1,thermal_zone_before2,thermal_zone_before3,thermal_zone_before4,thermal_zone_before5,thermal_zone_before6,thermal_zone_before7,frequencies_read,cores,energy_system_j,power_system_w,energy_main_j,power_main_w,energy_cpu_j,power_cpu_w,energy_denver_j,power_denver_w,energy_gpu_j,power_gpu_w,energy_ddr_j,power_ddr_w,thermal_zone0,thermal_zone0_type,thermal_zone1,thermal_zone1_type,thermal_zone2,thermal_zone2_type,thermal_zone3,thermal_zone3_type,thermal_zone4,thermal_zone4_type,thermal_zone5,thermal_zone5_type,thermal_zone6,thermal_zone6_type,thermal_zone7,thermal_zone7_type,cycles,cache_references,context_switches,minor_faults,major_faults,instructions,page_faults
1759360397.885236,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,22,atax,no-variation,0.017308448,1.0368824005126952e-08,99745,543163,1,JetsonTX2,43.9125,44.35,44.0,44.0,43.5,44.0,40.0,42.0,50.0,43.8,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,3.992319107055664e-09,0.003349,3.992319107055664e-09,0.003349,5.376338958740235e-10,0.000451,1.354217529296875e-09,0.001136,1.7881393432617185e-10,0.00015,3.135204315185547e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28210028,4593657,0,597,0,22763768,597
1759360398.558294,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,23,bicg,no-variation,0.016995359,8.07952880859375e-09,96300,542945,1,JetsonTX2,43.94375,44.35,44.0,44.0,43.5,44.0,40.0,41.75,50.0,44.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,3.086090087890625e-09,0.003236,3.086090087890625e-09,0.003236,4.3010711669921876e-10,0.000451,1.0833740234375e-09,0.001136,1.430511474609375e-10,0.00015,2.5081634521484375e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,27709764,4519310,0,601,0,22808376,601
1759360399.993717,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,24,doitgen,no-variation,0.016940992,9.897947311401366e-09,92594,542146,1,JetsonTX2,44.00625,44.35,44.0,44.0,44.0,44.0,40.0,41.75,50.0,44.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,3.857612609863281e-09,0.003236,3.857612609863281e-09,0.003236,3.5881996154785157e-10,0.000301,1.3315677642822265e-09,0.001117,1.7881393432617185e-10,0.00015,3.135204315185547e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,27461700,4482461,0,596,0,22817537,596
1759360401.33529,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,25,mvt,no-variation,0.016977887,1.1691570281982423e-08,93387,542830,1,JetsonTX2,44.15625,44.375,44.5,44.5,44.0,44.5,40.0,41.75,50.0,44.0,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.4689178466796876e-09,0.003124,4.4689178466796876e-09,0.003124,5.378723144531249e-10,0.000376,1.6250610351562502e-09,0.001136,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.5,thermal-fan-est,27539408,4484774,0,598,0,22794420,598
1759360401.9698987,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,26,cholesky,no-variation,0.017743871,1.2010574340820313e-08,98519,544870,1,JetsonTX2,44.16875,44.35,44.5,44.5,44.0,44.5,40.0,41.75,50.0,44.1,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.574775695800781e-09,0.003198,4.574775695800781e-09,0.003198,6.451606750488281e-10,0.000451,1.6250610351562502e-09,0.001136,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28734040,4695481,0,605,0,23321888,605
1759360403.3075929,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,27,durbin,no-variation,0.016615615,1.3731956481933596e-08,91027,543227,1,JetsonTX2,43.94375,44.35,44.0,44.0,44.0,44.0,40.0,41.75,50.0,43.8,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.275487899780274e-09,0.003161,5.275487899780274e-09,0.003161,6.275177001953125e-10,0.000376,1.864194869995117e-09,0.001117,2.503395080566406e-10,0.00015,4.3892860412597656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,27574129,4479662,0,592,0,22743355,592
1759360403.9447024,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,28,gramschmidt,no-variation,0.017470111,1.4516353607177735e-08,98224,544337,1,JetsonTX2,44.1875,44.35,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.0,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.589246749877929e-09,0.003349,5.589246749877929e-09,0.003349,7.526874542236328e-10,0.000451,1.895904541015625e-09,0.001136,2.503395080566406e-10,0.00015,4.3892860412597656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28470792,4636964,0,605,0,23054873,605
1759360405.315969,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,29,lu,no-variation,0.017539423,1.1983394622802735e-08,98821,543073,1,JetsonTX2,44.09375,44.35,44.5,44.5,43.5,44.5,40.0,41.75,50.0,44.0,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.682064056396484e-09,0.003273,4.682064056396484e-09,0.003273,4.3058395385742185e-10,0.000301,1.5978813171386718e-09,0.001117,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28496704,4679008,0,601,0,23320711,601
1759360406.032799,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,30,ludcmp,no-variation,0.017385439,1.7917633056640624e-08,98723,543600,1,JetsonTX2,44.13125,44.35,44.5,44.5,44.0,44.5,40.0,41.75,50.0,43.8,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,6.88934326171875e-09,0.003612,6.88934326171875e-09,0.003612,1.148223876953125e-09,0.000602,2.2029876708984375e-09,0.001155,2.86102294921875e-10,0.00015,5.016326904296875e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28549551,4674734,0,604,0,23356333,604
1759360407.3643305,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,31,trisolv,no-variation,0.017288799,1.4296054840087891e-08,94031,542572,1,JetsonTX2,44.1,44.35,44.5,44.5,43.5,44.5,40.0,42.0,50.0,43.8,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.525827407836914e-09,0.003311,5.589246749877929e-09,0.003349,6.275177001953125e-10,0.000376,1.864194869995117e-09,0.001117,2.503395080566406e-10,0.00015,4.3892860412597656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,27494007,4465695,0,597,0,22735306,597
1759360407.9873173,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,32,correlation,no-variation,0.017600383,1.0551214218139647e-08,97849,544708,1,JetsonTX2,44.09375,44.35,44.5,44.5,43.5,44.5,40.0,41.75,50.0,44.0,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.038810729980469e-09,0.003388,4.038810729980469e-09,0.003388,6.270408630371094e-10,0.000526,1.354217529296875e-09,0.001136,1.7881393432617185e-10,0.00015,3.135204315185547e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28551044,4647352,0,605,0,23024750,605
1759360409.377069,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,33,covariance,no-variation,0.017045023,1.1338233947753907e-08,92601,542684,1,JetsonTX2,44.10625,44.35,44.5,44.5,43.5,44.5,40.0,41.75,50.0,44.1,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.305839538574219e-09,0.00301,4.305839538574219e-09,0.00301,5.378723144531249e-10,0.000376,1.5978813171386718e-09,0.001117,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,27599325,4508870,0,598,0,22849997,598
1759360410.0866966,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,34,deriche,no-variation,0.017457471,1.6300201416015625e-08,94718,545083,1,JetsonTX2,43.88125,44.35,44.0,44.0,43.5,44.0,40.0,41.75,50.0,43.8,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,6.242752075195312e-09,0.003273,6.242752075195312e-09,0.003273,8.602142333984375e-10,0.000451,2.166748046875e-09,0.001136,2.86102294921875e-10,0.00015,5.016326904296875e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28220314,4565200,0,610,0,23040212,610
1759360411.4702525,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,35,floyd-warshall,no-variation,0.017806815,1.01470947265625e-08,103254,542730,1,JetsonTX2,43.91875,44.35,44.0,44.0,43.5,44.0,40.0,41.75,50.0,44.1,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,3.904104232788086e-09,0.003275,3.904104232788086e-09,0.003275,5.376338958740235e-10,0.000451,1.354217529296875e-09,0.001136,1.7881393432617185e-10,0.00015,2.682209014892578e-10,0.000225,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,29168784,5208873,0,599,0,25082392,599
1759360412.1233377,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,36,nussinov,no-variation,0.017410591,1.0458230972290038e-08,94914,542725,1,JetsonTX2,43.90625,44.35,44.0,44.0,43.5,44.0,40.0,41.75,50.0,44.0,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.08172607421875e-09,0.003424,4.08172607421875e-09,0.003424,4.482269287109375e-10,0.000376,1.354217529296875e-09,0.001136,1.7881393432617185e-10,0.00015,3.135204315185547e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,27775308,4603794,0,599,0,23140581,599
1759360413.5089748,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,37,adi,no-variation,0.017620415,1.416921615600586e-08,95175,542537,1,JetsonTX2,43.96875,44.35,44.0,44.0,44.0,44.0,40.0,41.75,50.0,44.0,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.525827407836914e-09,0.003311,5.525827407836914e-09,0.003311,6.275177001953125e-10,0.000376,1.864194869995117e-09,0.001117,2.503395080566406e-10,0.00015,3.7550926208496094e-10,0.000225,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28723052,4575678,0,599,0,23102593,599
1759360414.9418483,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,38,fdtd-2d,no-variation,0.017263071,1.1984825134277345e-08,95438,543046,1,JetsonTX2,44.00625,44.35,44.0,44.0,44.0,44.0,40.0,41.75,50.0,44.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.629135131835938e-09,0.003236,4.629135131835938e-09,0.003236,5.378723144531249e-10,0.000376,1.5978813171386718e-09,0.001117,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28082305,4570868,0,600,0,23017031,600
1759360415.658687,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,39,heat-3d,no-variation,0.017532863,1.0344982147216796e-08,93572,542860,1,JetsonTX2,44.0375,44.44375,44.0,44.0,44.0,44.0,40.0,42.0,50.0,44.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.036426544189453e-09,0.003386,4.036426544189453e-09,0.003386,4.482269287109375e-10,0.000376,1.3315677642822265e-09,0.001117,1.7881393432617185e-10,0.00015,3.135204315185547e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,45.0,PLL-therm,41.0,Tboard_tegra,42.25,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28308925,4611905,0,600,0,23111409,600
1759360416.9744935,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,40,jacobi-1d,no-variation,0.016968095,1.612091064453125e-08,91989,542203,1,JetsonTX2,43.98125,44.35,44.0,44.0,44.0,44.0,40.0,41.75,50.0,44.1,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,6.242752075195312e-09,0.003273,6.242752075195312e-09,0.003273,7.171630859375e-10,0.000376,2.1305084228515624e-09,0.001117,2.86102294921875e-10,0.00015,5.016326904296875e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,27535696,4488061,0,596,0,22760718,596
1759360417.6042469,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,41,jacobi-2d,no-variation,0.017288127,1.4639854431152345e-08,94281,543902,1,JetsonTX2,43.90625,44.35,44.0,44.0,43.5,44.0,40.0,41.75,50.0,44.0,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.6509971618652346e-09,0.003386,5.6509971618652346e-09,0.003386,7.526874542236328e-10,0.000451,1.895904541015625e-09,0.001136,2.503395080566406e-10,0.00015,4.3892860412597656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,28280611,4626749,0,599,0,23053295,599
1759360418.9328895,1,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,42,seidel-2d,no-variation,0.018046655,1.4232635498046876e-08,93500,543633,1,JetsonTX2,43.88125,44.35,44.0,44.0,43.5,44.0,40.0,41.75,50.0,43.8,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.525827407836914e-09,0.003311,5.525827407836914e-09,0.003311,6.275177001953125e-10,0.000376,1.864194869995117e-09,0.001117,2.503395080566406e-10,0.00015,4.3892860412597656e-10,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,29251143,4569825,0,597,0,23240127,597
1759360423.1683295,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",prot.20.aa,1,alignment,bin-for-omp-tasks,3.21012419,0.03235889621973037,28000585,1075417,123,JetsonTX2,44.35625,44.35,45.0,45.0,44.0,45.0,40.0,41.75,50.0,44.1,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.012452782708883286,0.003424,0.012452782708883286,0.003424,0.0019112557353973389,0.000602,0.0040723020961284636,0.001136,0.0005338158488273619,0.00015,0.0009359571216106415,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,1793296869,732990544,70,6529,0,3128483334,6529
1759360428.067936,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",258064,2,fft,bin-omp-tasks,3.212543076,0.03236393561029434,4916267,35965556,123,JetsonTX2,44.2625,44.35,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.012406550298452376,0.003763,0.012406550298452376,0.003763,0.0016798230240345003,0.000526,0.004402159093379973,0.001329,0.0005334816813468933,0.00015,0.0009353712146282195,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,1820223175,459312568,107,7927,0,1389882633,7927
1759360429.483295,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",10,3,fib,bin-omp-tasks,0.312802979,4.737377166748047e-08,654589,829885,123,JetsonTX2,44.225,44.38125,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.3,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",1.8173456192016602e-08,0.003049,1.8173456192016602e-08,0.003049,1.7940998077392577e-09,0.000301,6.771087646484375e-09,0.001136,8.940696716308593e-10,0.00015,1.5676021575927735e-09,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.25,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,105162486,28986276,37,6470,0,69695079,6470
1759360432.0431268,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",input.5,4,floorplan,bin-omp-tasks,0.972464418,0.008665585718154907,2781388,886401,123,JetsonTX2,44.225,44.35,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.3,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.0033412442941665654,0.0032,0.0033412442941665654,0.0032,0.00038356120777130123,0.000376,0.0011782295520305634,0.001155,0.0001530168414115906,0.00015,0.00026828952860832216,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,368283823,75054851,77,6499,0,78995854,6499
1759360437.5935476,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",test.input,5,health,bin-omp-tasks,3.733817823,0.03447686059570313,15356320,6176309,123,JetsonTX2,44.2625,44.35,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.013161536523103715,0.003124,0.013161536523103715,0.003124,0.001795641768693924,0.000451,0.004678512332916261,0.001136,0.0006100363612174987,0.00015,0.0010695970866680144,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,1897609242,381282607,1629,6511,0,335642614,6511
1759360443.6144962,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",100000,6,concom,bin-omp-tasks,4.110580468,0.0392201677582264,13075224,4977901,123,JetsonTX2,44.0375,44.4125,44.0,44.0,44.0,44.0,40.0,42.0,50.0,44.3,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.015019933245420456,0.00335,0.015019933245420456,0.00335,0.0019866231231689454,0.000451,0.0053044029138088235,0.001155,0.0006861774444580078,0.00015,0.001203097785949707,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.5,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,1823237436,353087357,12259,10138,0,351078101,10138
1759360445.048401,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",knapsack-016.input,7,knapsack,bin-omp-tasks,0.32186201,4.782676696777344e-08,666077,845954,123,JetsonTX2,44.225,44.35,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.3,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",1.8399953842163084e-08,0.003087,1.8399953842163084e-08,0.003087,1.7940998077392577e-09,0.000301,6.771087646484375e-09,0.001136,8.940696716308593e-10,0.00015,1.5676021575927735e-09,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,108377036,30188961,43,6408,0,71933058,6408
1759360453.0355496,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",10,8,nqueens,bin-omp-tasks,6.391253343,0.05824997677683831,30570168,4508068,123,JetsonTX2,44.225,44.35,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.3,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.022559936452150348,0.003162,0.022559936452150348,0.003162,0.0029014889039993283,0.000451,0.00750158564901352,0.001117,0.0009904464840888977,0.00015,0.0017365828354358674,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.0,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,3565827875,722332372,241,6441,0,608354718,6441
1759360461.5260568,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",8388608,9,sort,bin-omp-tasks,7.049234259,0.06649052207040788,103815326,33819025,123,JetsonTX2,44.325,44.44375,44.5,44.5,44.5,44.5,40.0,42.0,50.0,44.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.025692215648889547,0.003727,0.025692215648889547,0.003727,0.0035149330630302425,0.000526,0.008654721844911575,0.001232,0.0010665021300315853,0.00015,0.0018699337346553804,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.5,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.25,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,3904409924,929014967,156,7487,0,2091639649,7487
1759360464.4046464,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",25x25,10,sparselu,bin-for-omp-tasks,1.286836963,0.013595109048366548,3123051,1155978,123,JetsonTX2,44.25,44.38125,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.5,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.005269656520605088,0.003463,0.005269656520605088,0.003463,0.0006504927303791045,0.000451,0.001774437245607376,0.001155,0.000229128098487854,0.00015,0.00040173793268203733,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.0,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.25,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,538349803,138576499,566,6665,0,297116108,6665
1759360466.3045514,1,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",508,11,strassen,bin-omp-tasks,0.313970545,0.004438844662904739,657736,828163,123,JetsonTX2,44.225,44.44375,44.5,44.5,44.0,44.5,40.0,42.0,50.0,44.3,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.0017355805253982542,0.003388,0.0017355805253982542,0.003388,0.00015419419503211973,0.000301,0.0006019206378459931,0.001175,7.684096097946166e-05,0.00015,0.00013472781825065613,0.000263,44.5,BCPU-therm,44.5,MCPU-therm,44.5,GPU-therm,44.5,PLL-therm,41.0,Tboard_tegra,42.25,Tdiode_tegra,50.0,PMIC-Die,44.3,thermal-fan-est,105624679,28626041,25,6358,0,68330046,6358
